# Generated by MIB Browser
# Version 8.0.3
# 4/14/2026 4:12:36 PM
#
# HUA-MALIR-100.19
# 16:12  04:12 PM
MIB	"OID Name"	Value
IF-MIB	ifInErrors.4194315776	19107468
IF-MIB	ifInErrors.4194316032	20738227
IF-MIB	ifInUnknownProtos.128	0
IF-MIB	ifInUnknownProtos.262	0
IF-MIB	ifInUnknownProtos.263	0
IF-MIB	ifInUnknownProtos.234905600	0
IF-MIB	ifInUnknownProtos.234905664	0
IF-MIB	ifInUnknownProtos.234905728	0
IF-MIB	ifInUnknownProtos.234905792	0
IF-MIB	ifInUnknownProtos.3221250304	4294967295
IF-MIB	ifInUnknownProtos.4194304000	4294967295
IF-MIB	ifInUnknownProtos.4194304256	4294967295
IF-MIB	ifInUnknownProtos.4194304512	4294967295
IF-MIB	ifInUnknownProtos.4194304768	4294967295
IF-MIB	ifInUnknownProtos.4194305024	4294967295
IF-MIB	ifInUnknownProtos.4194305280	4294967295
IF-MIB	ifInUnknownProtos.4194305536	4294967295
IF-MIB	ifInUnknownProtos.4194305792	4294967295
IF-MIB	ifInUnknownProtos.4194306048	4294967295
IF-MIB	ifInUnknownProtos.4194306304	4294967295
IF-MIB	ifInUnknownProtos.4194306560	4294967295
IF-MIB	ifInUnknownProtos.4194306816	4294967295
IF-MIB	ifInUnknownProtos.4194307072	4294967295
IF-MIB	ifInUnknownProtos.4194307328	4294967295
IF-MIB	ifInUnknownProtos.4194307584	4294967295
IF-MIB	ifInUnknownProtos.4194307840	4294967295
IF-MIB	ifInUnknownProtos.4194312192	4294967295
IF-MIB	ifInUnknownProtos.4194312448	4294967295
IF-MIB	ifInUnknownProtos.4194312704	4294967295
IF-MIB	ifInUnknownProtos.4194312960	4294967295
IF-MIB	ifInUnknownProtos.4194313216	4294967295
IF-MIB	ifInUnknownProtos.4194313472	4294967295
IF-MIB	ifInUnknownProtos.4194313728	4294967295
IF-MIB	ifInUnknownProtos.4194313984	4294967295
IF-MIB	ifInUnknownProtos.4194314240	4294967295
IF-MIB	ifInUnknownProtos.4194314496	4294967295
IF-MIB	ifInUnknownProtos.4194314752	4294967295
IF-MIB	ifInUnknownProtos.4194315008	4294967295
IF-MIB	ifInUnknownProtos.4194315264	4294967295
IF-MIB	ifInUnknownProtos.4194315520	4294967295
IF-MIB	ifInUnknownProtos.4194315776	4294967295
IF-MIB	ifInUnknownProtos.4194316032	4294967295
IF-MIB	ifOutOctets.128	0
IF-MIB	ifOutOctets.262	0
IF-MIB	ifOutOctets.263	0
IF-MIB	ifOutOctets.234905600	3875415105
IF-MIB	ifOutOctets.234905664	725233985
IF-MIB	ifOutOctets.234905728	37698018
IF-MIB	ifOutOctets.234905792	3768082285
IF-MIB	ifOutOctets.3221250304	4294967295
IF-MIB	ifOutOctets.4194304000	1069040694
IF-MIB	ifOutOctets.4194304256	2865602709
IF-MIB	ifOutOctets.4194304512	1552469229
IF-MIB	ifOutOctets.4194304768	2363661920
IF-MIB	ifOutOctets.4194305024	1894253410
IF-MIB	ifOutOctets.4194305280	709737595
IF-MIB	ifOutOctets.4194305536	2024908731
IF-MIB	ifOutOctets.4194305792	3143093814
IF-MIB	ifOutOctets.4194306048	0
IF-MIB	ifOutOctets.4194306304	607024524
IF-MIB	ifOutOctets.4194306560	0
IF-MIB	ifOutOctets.4194306816	4221217003
IF-MIB	ifOutOctets.4194307072	3879740786
IF-MIB	ifOutOctets.4194307328	0
IF-MIB	ifOutOctets.4194307584	1054437042
IF-MIB	ifOutOctets.4194307840	2869081378
IF-MIB	ifOutOctets.4194312192	0
IF-MIB	ifOutOctets.4194312448	1972849381
IF-MIB	ifOutOctets.4194312704	0
IF-MIB	ifOutOctets.4194312960	0
IF-MIB	ifOutOctets.4194313216	0
IF-MIB	ifOutOctets.4194313472	0
IF-MIB	ifOutOctets.4194313728	0
IF-MIB	ifOutOctets.4194313984	0
IF-MIB	ifOutOctets.4194314240	2514612844
IF-MIB	ifOutOctets.4194314496	0
IF-MIB	ifOutOctets.4194314752	0
IF-MIB	ifOutOctets.4194315008	1635394680
IF-MIB	ifOutOctets.4194315264	4240066701
IF-MIB	ifOutOctets.4194315520	0
IF-MIB	ifOutOctets.4194315776	4264730761
IF-MIB	ifOutOctets.4194316032	1280060974
IF-MIB	ifOutUcastPkts.128	0
IF-MIB	ifOutUcastPkts.262	0
IF-MIB	ifOutUcastPkts.263	0
IF-MIB	ifOutUcastPkts.234905600	1840234361
IF-MIB	ifOutUcastPkts.234905664	2828756465
IF-MIB	ifOutUcastPkts.234905728	4241792876
IF-MIB	ifOutUcastPkts.234905792	281563642
IF-MIB	ifOutUcastPkts.3221250304	4294967295
IF-MIB	ifOutUcastPkts.4194304000	243427445
IF-MIB	ifOutUcastPkts.4194304256	982784437
IF-MIB	ifOutUcastPkts.4194304512	690961686
IF-MIB	ifOutUcastPkts.4194304768	36201653
IF-MIB	ifOutUcastPkts.4194305024	56596355
IF-MIB	ifOutUcastPkts.4194305280	25629630
IF-MIB	ifOutUcastPkts.4194305536	1009414219
IF-MIB	ifOutUcastPkts.4194305792	229313801
IF-MIB	ifOutUcastPkts.4194306048	0
IF-MIB	ifOutUcastPkts.4194306304	82347727
IF-MIB	ifOutUcastPkts.4194306560	0
IF-MIB	ifOutUcastPkts.4194306816	3721312
IF-MIB	ifOutUcastPkts.4194307072	74160103
IF-MIB	ifOutUcastPkts.4194307328	0
IF-MIB	ifOutUcastPkts.4194307584	2035300
IF-MIB	ifOutUcastPkts.4194307840	2344882
IF-MIB	ifOutUcastPkts.4194312192	0
IF-MIB	ifOutUcastPkts.4194312448	4250619670
IF-MIB	ifOutUcastPkts.4194312704	0
IF-MIB	ifOutUcastPkts.4194312960	0
IF-MIB	ifOutUcastPkts.4194313216	0
IF-MIB	ifOutUcastPkts.4194313472	0
IF-MIB	ifOutUcastPkts.4194313728	0
IF-MIB	ifOutUcastPkts.4194313984	0
IF-MIB	ifOutUcastPkts.4194314240	4760963
IF-MIB	ifOutUcastPkts.4194314496	0
IF-MIB	ifOutUcastPkts.4194314752	0
IF-MIB	ifOutUcastPkts.4194315008	1724379542
IF-MIB	ifOutUcastPkts.4194315264	685065554
IF-MIB	ifOutUcastPkts.4194315520	0
IF-MIB	ifOutUcastPkts.4194315776	3544851043
IF-MIB	ifOutUcastPkts.4194316032	3731370318
IF-MIB	ifOutDiscards.128	0
IF-MIB	ifOutDiscards.262	0
IF-MIB	ifOutDiscards.263	0
IF-MIB	ifOutDiscards.234905600	0
IF-MIB	ifOutDiscards.234905664	0
IF-MIB	ifOutDiscards.234905728	0
IF-MIB	ifOutDiscards.234905792	0
IF-MIB	ifOutDiscards.3221250304	4294967295
IF-MIB	ifOutDiscards.4194304000	4294967295
IF-MIB	ifOutDiscards.4194304256	4294967295
IF-MIB	ifOutDiscards.4194304512	4294967295
IF-MIB	ifOutDiscards.4194304768	4294967295
IF-MIB	ifOutDiscards.4194305024	4294967295
IF-MIB	ifOutDiscards.4194305280	4294967295
IF-MIB	ifOutDiscards.4194305536	4294967295
IF-MIB	ifOutDiscards.4194305792	4294967295
IF-MIB	ifOutDiscards.4194306048	4294967295
IF-MIB	ifOutDiscards.4194306304	4294967295
IF-MIB	ifOutDiscards.4194306560	4294967295
IF-MIB	ifOutDiscards.4194306816	4294967295
IF-MIB	ifOutDiscards.4194307072	4294967295
IF-MIB	ifOutDiscards.4194307328	4294967295
IF-MIB	ifOutDiscards.4194307584	4294967295
IF-MIB	ifOutDiscards.4194307840	4294967295
IF-MIB	ifOutDiscards.4194312192	4294967295
IF-MIB	ifOutDiscards.4194312448	4294967295
IF-MIB	ifOutDiscards.4194312704	4294967295
IF-MIB	ifOutDiscards.4194312960	4294967295
IF-MIB	ifOutDiscards.4194313216	4294967295
IF-MIB	ifOutDiscards.4194313472	4294967295
IF-MIB	ifOutDiscards.4194313728	4294967295
IF-MIB	ifOutDiscards.4194313984	4294967295
IF-MIB	ifOutDiscards.4194314240	4294967295
IF-MIB	ifOutDiscards.4194314496	4294967295
IF-MIB	ifOutDiscards.4194314752	4294967295
IF-MIB	ifOutDiscards.4194315008	4294967295
IF-MIB	ifOutDiscards.4194315264	4294967295
IF-MIB	ifOutDiscards.4194315520	4294967295
IF-MIB	ifOutDiscards.4194315776	4294967295
IF-MIB	ifOutDiscards.4194316032	4294967295
IF-MIB	ifOutErrors.128	0
IF-MIB	ifOutErrors.262	0
IF-MIB	ifOutErrors.263	0
IF-MIB	ifOutErrors.234905600	0
IF-MIB	ifOutErrors.234905664	0
IF-MIB	ifOutErrors.234905728	0
IF-MIB	ifOutErrors.234905792	0
IF-MIB	ifOutErrors.3221250304	4294967295
IF-MIB	ifOutErrors.4194304000	4294967295
IF-MIB	ifOutErrors.4194304256	4294967295
IF-MIB	ifOutErrors.4194304512	4294967295
IF-MIB	ifOutErrors.4194304768	4294967295
IF-MIB	ifOutErrors.4194305024	4294967295
IF-MIB	ifOutErrors.4194305280	4294967295
IF-MIB	ifOutErrors.4194305536	4294967295
IF-MIB	ifOutErrors.4194305792	4294967295
IF-MIB	ifOutErrors.4194306048	4294967295
IF-MIB	ifOutErrors.4194306304	4294967295
IF-MIB	ifOutErrors.4194306560	4294967295
IF-MIB	ifOutErrors.4194306816	4294967295
IF-MIB	ifOutErrors.4194307072	4294967295
IF-MIB	ifOutErrors.4194307328	4294967295
IF-MIB	ifOutErrors.4194307584	4294967295
IF-MIB	ifOutErrors.4194307840	4294967295
IF-MIB	ifOutErrors.4194312192	4294967295
IF-MIB	ifOutErrors.4194312448	4294967295
IF-MIB	ifOutErrors.4194312704	4294967295
IF-MIB	ifOutErrors.4194312960	4294967295
IF-MIB	ifOutErrors.4194313216	4294967295
IF-MIB	ifOutErrors.4194313472	4294967295
IF-MIB	ifOutErrors.4194313728	4294967295
IF-MIB	ifOutErrors.4194313984	4294967295
IF-MIB	ifOutErrors.4194314240	4294967295
IF-MIB	ifOutErrors.4194314496	4294967295
IF-MIB	ifOutErrors.4194314752	4294967295
IF-MIB	ifOutErrors.4194315008	4294967295
IF-MIB	ifOutErrors.4194315264	4294967295
IF-MIB	ifOutErrors.4194315520	4294967295
IF-MIB	ifOutErrors.4194315776	4294967295
IF-MIB	ifOutErrors.4194316032	4294967295
IP-MIB	ipForwarding.0	forwarding(1)
IP-MIB	ipDefaultTTL.0	255
IP-MIB	ipInReceives.0	9829314
IP-MIB	ipInHdrErrors.0	0
IP-MIB	ipInAddrErrors.0	0
IP-MIB	ipForwDatagrams.0	0
IP-MIB	ipInUnknownProtos.0	775
IP-MIB	ipInDiscards.0	0
IP-MIB	ipInDelivers.0	9829282
IP-MIB	ipOutRequests.0	10362374
IP-MIB	ipOutDiscards.0	0
IP-MIB	ipOutNoRoutes.0	4884
IP-MIB	ipReasmTimeout.0	30
IP-MIB	ipReasmReqds.0	34
IP-MIB	ipReasmOKs.0	17
IP-MIB	ipReasmFails.0	0
IP-MIB	ipFragOKs.0	192
IP-MIB	ipFragFails.0	0
IP-MIB	ipFragCreates.0	384
IP-MIB	ipAdEntAddr.127.0.0.1	127.0.0.1
IP-MIB	ipAdEntAddr.192.168.100.19	192.168.100.19
IP-MIB	ipAdEntIfIndex.127.0.0.1	128
IP-MIB	ipAdEntIfIndex.192.168.100.19	263
IP-MIB	ipAdEntNetMask.127.0.0.1	255.0.0.0
IP-MIB	ipAdEntNetMask.192.168.100.19	255.255.255.0
IP-MIB	ipAdEntBcastAddr.127.0.0.1	1
IP-MIB	ipAdEntBcastAddr.192.168.100.19	1
IP-MIB	ipAdEntReasmMaxSize.127.0.0.1	65535
IP-MIB	ipAdEntReasmMaxSize.192.168.100.19	65535
RFC1213-MIB	ipRouteDest.10.69.69.0	10.69.69.0
RFC1213-MIB	ipRouteDest.10.101.8.0	10.101.8.0
RFC1213-MIB	ipRouteDest.127.0.0.0	127.0.0.0
RFC1213-MIB	ipRouteDest.127.0.0.1	127.0.0.1
RFC1213-MIB	ipRouteDest.192.168.100.0	192.168.100.0
RFC1213-MIB	ipRouteDest.192.168.100.19	192.168.100.19
RFC1213-MIB	ipRouteIfIndex.10.69.69.0	263
RFC1213-MIB	ipRouteIfIndex.10.101.8.0	263
RFC1213-MIB	ipRouteIfIndex.127.0.0.0	128
RFC1213-MIB	ipRouteIfIndex.127.0.0.1	128
RFC1213-MIB	ipRouteIfIndex.192.168.100.0	263
RFC1213-MIB	ipRouteIfIndex.192.168.100.19	263
RFC1213-MIB	ipRouteMetric1.10.69.69.0	0
RFC1213-MIB	ipRouteMetric1.10.101.8.0	0
RFC1213-MIB	ipRouteMetric1.127.0.0.0	0
RFC1213-MIB	ipRouteMetric1.127.0.0.1	0
RFC1213-MIB	ipRouteMetric1.192.168.100.0	0
RFC1213-MIB	ipRouteMetric1.192.168.100.19	0
RFC1213-MIB	ipRouteMetric2.10.69.69.0	-1
RFC1213-MIB	ipRouteMetric2.10.101.8.0	-1
RFC1213-MIB	ipRouteMetric2.127.0.0.0	-1
RFC1213-MIB	ipRouteMetric2.127.0.0.1	-1
RFC1213-MIB	ipRouteMetric2.192.168.100.0	-1
RFC1213-MIB	ipRouteMetric2.192.168.100.19	-1
RFC1213-MIB	ipRouteMetric3.10.69.69.0	-1
RFC1213-MIB	ipRouteMetric3.10.101.8.0	-1
RFC1213-MIB	ipRouteMetric3.127.0.0.0	-1
RFC1213-MIB	ipRouteMetric3.127.0.0.1	-1
RFC1213-MIB	ipRouteMetric3.192.168.100.0	-1
RFC1213-MIB	ipRouteMetric3.192.168.100.19	-1
RFC1213-MIB	ipRouteMetric4.10.69.69.0	-1
RFC1213-MIB	ipRouteMetric4.10.101.8.0	-1
RFC1213-MIB	ipRouteMetric4.127.0.0.0	-1
RFC1213-MIB	ipRouteMetric4.127.0.0.1	-1
RFC1213-MIB	ipRouteMetric4.192.168.100.0	-1
RFC1213-MIB	ipRouteMetric4.192.168.100.19	-1
RFC1213-MIB	ipRouteNextHop.10.69.69.0	192.168.100.150
RFC1213-MIB	ipRouteNextHop.10.101.8.0	192.168.100.1
RFC1213-MIB	ipRouteNextHop.127.0.0.0	127.0.0.1
RFC1213-MIB	ipRouteNextHop.127.0.0.1	127.0.0.1
RFC1213-MIB	ipRouteNextHop.192.168.100.0	192.168.100.19
RFC1213-MIB	ipRouteNextHop.192.168.100.19	127.0.0.1
RFC1213-MIB	ipRouteType.10.69.69.0	indirect(4)
RFC1213-MIB	ipRouteType.10.101.8.0	indirect(4)
RFC1213-MIB	ipRouteType.127.0.0.0	direct(3)
RFC1213-MIB	ipRouteType.127.0.0.1	direct(3)
RFC1213-MIB	ipRouteType.192.168.100.0	direct(3)
RFC1213-MIB	ipRouteType.192.168.100.19	direct(3)
RFC1213-MIB	ipRouteProto.10.69.69.0	other(1)
RFC1213-MIB	ipRouteProto.10.101.8.0	other(1)
RFC1213-MIB	ipRouteProto.127.0.0.0	local(2)
RFC1213-MIB	ipRouteProto.127.0.0.1	local(2)
RFC1213-MIB	ipRouteProto.192.168.100.0	local(2)
RFC1213-MIB	ipRouteProto.192.168.100.19	local(2)
RFC1213-MIB	ipRouteAge.10.69.69.0	10679390
RFC1213-MIB	ipRouteAge.10.101.8.0	10679390
RFC1213-MIB	ipRouteAge.127.0.0.0	10680406
RFC1213-MIB	ipRouteAge.127.0.0.1	10680406
RFC1213-MIB	ipRouteAge.192.168.100.0	10679390
RFC1213-MIB	ipRouteAge.192.168.100.19	10679390
RFC1213-MIB	ipRouteMask.10.69.69.0	255.255.255.0
RFC1213-MIB	ipRouteMask.10.101.8.0	255.255.252.0
RFC1213-MIB	ipRouteMask.127.0.0.0	255.0.0.0
RFC1213-MIB	ipRouteMask.127.0.0.1	255.255.255.255
RFC1213-MIB	ipRouteMask.192.168.100.0	255.255.255.0
RFC1213-MIB	ipRouteMask.192.168.100.19	255.255.255.255
RFC1213-MIB	ipRouteMetric5.10.69.69.0	-1
RFC1213-MIB	ipRouteMetric5.10.101.8.0	-1
RFC1213-MIB	ipRouteMetric5.127.0.0.0	-1
RFC1213-MIB	ipRouteMetric5.127.0.0.1	-1
RFC1213-MIB	ipRouteMetric5.192.168.100.0	-1
RFC1213-MIB	ipRouteMetric5.192.168.100.19	-1
RFC1213-MIB	ipRouteInfo.10.69.69.0	
RFC1213-MIB	ipRouteInfo.10.101.8.0	
RFC1213-MIB	ipRouteInfo.127.0.0.0	
RFC1213-MIB	ipRouteInfo.127.0.0.1	
RFC1213-MIB	ipRouteInfo.192.168.100.0	
RFC1213-MIB	ipRouteInfo.192.168.100.19	
IP-MIB	ipRoutingDiscards.0	4884
IP-FORWARD-MIB	ipForward.6.0	6
IP-FORWARD-MIB	ipForward.7.1.7.1.4.10.69.69.0.24.2.0.0.1.4.192.168.100.150	263
IP-FORWARD-MIB	ipForward.7.1.7.1.4.10.101.8.0.22.2.0.0.1.4.192.168.100.1	263
IP-FORWARD-MIB	ipForward.7.1.7.1.4.127.0.0.0.8.2.0.0.1.4.127.0.0.1	128
IP-FORWARD-MIB	ipForward.7.1.7.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1	128
IP-FORWARD-MIB	ipForward.7.1.7.1.4.192.168.100.0.24.2.0.0.1.4.192.168.100.19	263
IP-FORWARD-MIB	ipForward.7.1.7.1.4.192.168.100.19.32.2.0.0.1.4.127.0.0.1	263
IP-FORWARD-MIB	ipForward.7.1.8.1.4.10.69.69.0.24.2.0.0.1.4.192.168.100.150	4
IP-FORWARD-MIB	ipForward.7.1.8.1.4.10.101.8.0.22.2.0.0.1.4.192.168.100.1	4
IP-FORWARD-MIB	ipForward.7.1.8.1.4.127.0.0.0.8.2.0.0.1.4.127.0.0.1	3
IP-FORWARD-MIB	ipForward.7.1.8.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1	3
IP-FORWARD-MIB	ipForward.7.1.8.1.4.192.168.100.0.24.2.0.0.1.4.192.168.100.19	3
IP-FORWARD-MIB	ipForward.7.1.8.1.4.192.168.100.19.32.2.0.0.1.4.127.0.0.1	3
IP-FORWARD-MIB	ipForward.7.1.9.1.4.10.69.69.0.24.2.0.0.1.4.192.168.100.150	3
IP-FORWARD-MIB	ipForward.7.1.9.1.4.10.101.8.0.22.2.0.0.1.4.192.168.100.1	3
IP-FORWARD-MIB	ipForward.7.1.9.1.4.127.0.0.0.8.2.0.0.1.4.127.0.0.1	2
IP-FORWARD-MIB	ipForward.7.1.9.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1	2
IP-FORWARD-MIB	ipForward.7.1.9.1.4.192.168.100.0.24.2.0.0.1.4.192.168.100.19	2
IP-FORWARD-MIB	ipForward.7.1.9.1.4.192.168.100.19.32.2.0.0.1.4.127.0.0.1	2
IP-FORWARD-MIB	ipForward.7.1.10.1.4.10.69.69.0.24.2.0.0.1.4.192.168.100.150	10679391
IP-FORWARD-MIB	ipForward.7.1.10.1.4.10.101.8.0.22.2.0.0.1.4.192.168.100.1	10679391
IP-FORWARD-MIB	ipForward.7.1.10.1.4.127.0.0.0.8.2.0.0.1.4.127.0.0.1	10680407
IP-FORWARD-MIB	ipForward.7.1.10.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1	10680407
IP-FORWARD-MIB	ipForward.7.1.10.1.4.192.168.100.0.24.2.0.0.1.4.192.168.100.19	10679391
IP-FORWARD-MIB	ipForward.7.1.10.1.4.192.168.100.19.32.2.0.0.1.4.127.0.0.1	10679391
IP-FORWARD-MIB	ipForward.7.1.11.1.4.10.69.69.0.24.2.0.0.1.4.192.168.100.150	0
IP-FORWARD-MIB	ipForward.7.1.11.1.4.10.101.8.0.22.2.0.0.1.4.192.168.100.1	0
IP-FORWARD-MIB	ipForward.7.1.11.1.4.127.0.0.0.8.2.0.0.1.4.127.0.0.1	0
IP-FORWARD-MIB	ipForward.7.1.11.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1	0
IP-FORWARD-MIB	ipForward.7.1.11.1.4.192.168.100.0.24.2.0.0.1.4.192.168.100.19	0
IP-FORWARD-MIB	ipForward.7.1.11.1.4.192.168.100.19.32.2.0.0.1.4.127.0.0.1	0
IP-FORWARD-MIB	ipForward.7.1.12.1.4.10.69.69.0.24.2.0.0.1.4.192.168.100.150	0
IP-FORWARD-MIB	ipForward.7.1.12.1.4.10.101.8.0.22.2.0.0.1.4.192.168.100.1	0
IP-FORWARD-MIB	ipForward.7.1.12.1.4.127.0.0.0.8.2.0.0.1.4.127.0.0.1	0
IP-FORWARD-MIB	ipForward.7.1.12.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1	0
IP-FORWARD-MIB	ipForward.7.1.12.1.4.192.168.100.0.24.2.0.0.1.4.192.168.100.19	0
IP-FORWARD-MIB	ipForward.7.1.12.1.4.192.168.100.19.32.2.0.0.1.4.127.0.0.1	0
IP-FORWARD-MIB	ipForward.7.1.17.1.4.10.69.69.0.24.2.0.0.1.4.192.168.100.150	1
IP-FORWARD-MIB	ipForward.7.1.17.1.4.10.101.8.0.22.2.0.0.1.4.192.168.100.1	1
IP-FORWARD-MIB	ipForward.7.1.17.1.4.127.0.0.0.8.2.0.0.1.4.127.0.0.1	1
IP-FORWARD-MIB	ipForward.7.1.17.1.4.127.0.0.1.32.2.0.0.1.4.127.0.0.1	1
IP-FORWARD-MIB	ipForward.7.1.17.1.4.192.168.100.0.24.2.0.0.1.4.192.168.100.19	1
IP-FORWARD-MIB	ipForward.7.1.17.1.4.192.168.100.19.32.2.0.0.1.4.127.0.0.1	1
IP-MIB	icmpInMsgs.0	1752
IP-MIB	icmpInErrors.0	0
IP-MIB	icmpInDestUnreachs.0	775
IP-MIB	icmpInTimeExcds.0	0
IP-MIB	icmpInParmProbs.0	0
IP-MIB	icmpInSrcQuenchs.0	0
IP-MIB	icmpInRedirects.0	0
IP-MIB	icmpInEchos.0	481
IP-MIB	icmpInEchoReps.0	496
IP-MIB	icmpInTimestamps.0	0
IP-MIB	icmpInTimestampReps.0	0
IP-MIB	icmpInAddrMasks.0	0
IP-MIB	icmpInAddrMaskReps.0	0
IP-MIB	icmpOutMsgs.0	4354
IP-MIB	icmpOutErrors.0	0
IP-MIB	icmpOutDestUnreachs.0	3377
IP-MIB	icmpOutTimeExcds.0	0
IP-MIB	icmpOutParmProbs.0	0
IP-MIB	icmpOutSrcQuenchs.0	0
IP-MIB	icmpOutRedirects.0	0
IP-MIB	icmpOutEchos.0	496
IP-MIB	icmpOutEchoReps.0	481
IP-MIB	icmpOutTimestamps.0	0
IP-MIB	icmpOutTimestampReps.0	0
IP-MIB	icmpOutAddrMasks.0	0
IP-MIB	icmpOutAddrMaskReps.0	0
RFC1213-MIB	tcpRtoAlgorithm.0	vanj(4)
RFC1213-MIB	tcpRtoMin.0	1000
RFC1213-MIB	tcpRtoMax.0	64000
RFC1213-MIB	tcpMaxConn.0	"-1 connections"
RFC1213-MIB	tcpActiveOpens.0	"124 connections"
RFC1213-MIB	tcpPassiveOpens.0	"2899 connections"
RFC1213-MIB	tcpAttemptFails.0	"0 connections"
RFC1213-MIB	tcpEstabResets.0	"1220 connections"
RFC1213-MIB	tcpCurrEstab.0	0
RFC1213-MIB	tcpInSegs.0	"1486060 segments"
RFC1213-MIB	tcpOutSegs.0	"2584495 segments"
RFC1213-MIB	tcpRetransSegs.0	"59 segments"
RFC1213-MIB	tcpConnState.0.0.0.0.22.0.0.0.0.0	listen(2)
RFC1213-MIB	tcpConnState.0.0.0.0.23.0.0.0.0.0	listen(2)
RFC1213-MIB	tcpConnState.0.0.0.0.8023.0.0.0.0.0	listen(2)
RFC1213-MIB	tcpConnLocalAddress.0.0.0.0.22.0.0.0.0.0	0.0.0.0
RFC1213-MIB	tcpConnLocalAddress.0.0.0.0.23.0.0.0.0.0	0.0.0.0
RFC1213-MIB	tcpConnLocalAddress.0.0.0.0.8023.0.0.0.0.0	0.0.0.0
RFC1213-MIB	tcpConnLocalPort.0.0.0.0.22.0.0.0.0.0	22
RFC1213-MIB	tcpConnLocalPort.0.0.0.0.23.0.0.0.0.0	23
RFC1213-MIB	tcpConnLocalPort.0.0.0.0.8023.0.0.0.0.0	8023
RFC1213-MIB	tcpConnRemAddress.0.0.0.0.22.0.0.0.0.0	0.0.0.0
RFC1213-MIB	tcpConnRemAddress.0.0.0.0.23.0.0.0.0.0	0.0.0.0
RFC1213-MIB	tcpConnRemAddress.0.0.0.0.8023.0.0.0.0.0	0.0.0.0
RFC1213-MIB	tcpConnRemPort.0.0.0.0.22.0.0.0.0.0	0
RFC1213-MIB	tcpConnRemPort.0.0.0.0.23.0.0.0.0.0	0
RFC1213-MIB	tcpConnRemPort.0.0.0.0.8023.0.0.0.0.0	0
RFC1213-MIB	tcpInErrs.0	"0 connections"
RFC1213-MIB	tcpOutRsts.0	"3394 segments"
RFC1213-MIB	tcp.17.0	1486060
RFC1213-MIB	tcp.18.0	2584495
RFC1213-MIB	tcp.20.1.4.1.4.0.0.0.0.22	141
RFC1213-MIB	tcp.20.1.4.1.4.0.0.0.0.23	141
RFC1213-MIB	tcp.20.1.4.1.4.0.0.0.0.8023	163
RFC1213-MIB	udpInDatagrams.0	"8341498 datagrams"
RFC1213-MIB	udpNoPorts.0	"1089517 datagrams"
RFC1213-MIB	udpInErrors.0	"0 datagrams"
RFC1213-MIB	udpOutDatagrams.0	"7773496 datagrams"
RFC1213-MIB	udpLocalAddress.0.0.0.0.67	0.0.0.0
RFC1213-MIB	udpLocalAddress.0.0.0.0.123	0.0.0.0
RFC1213-MIB	udpLocalAddress.0.0.0.0.161	0.0.0.0
RFC1213-MIB	udpLocalAddress.0.0.0.0.1812	0.0.0.0
RFC1213-MIB	udpLocalAddress.0.0.0.0.55840	0.0.0.0
RFC1213-MIB	udpLocalPort.0.0.0.0.67	67
RFC1213-MIB	udpLocalPort.0.0.0.0.123	123
RFC1213-MIB	udpLocalPort.0.0.0.0.161	161
RFC1213-MIB	udpLocalPort.0.0.0.0.1812	1812
RFC1213-MIB	udpLocalPort.0.0.0.0.55840	55840
RFC1213-MIB	udp.7.1.8.1.4.0.0.0.0.67.1.4.0.0.0.0.0.1	242
RFC1213-MIB	udp.7.1.8.1.4.0.0.0.0.123.1.4.0.0.0.0.0.1	235
RFC1213-MIB	udp.7.1.8.1.4.0.0.0.0.161.1.4.0.0.0.0.0.1	6
RFC1213-MIB	udp.7.1.8.1.4.0.0.0.0.1812.1.4.0.0.0.0.0.1	225
RFC1213-MIB	udp.7.1.8.1.4.0.0.0.0.55840.1.4.0.0.0.0.0.1	155
RFC1213-MIB	udp.7.1.8.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.123.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.2	235
RFC1213-MIB	udp.7.1.8.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.547.2.16.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.1	180
RFC1213-MIB	udp.8.0	8341504
RFC1213-MIB	udp.9.0	7773500
Ethernet-MIB	dot3StatsIndex.234905600	234905600
Ethernet-MIB	dot3StatsIndex.234905664	234905664
Ethernet-MIB	dot3StatsIndex.234905728	234905728
Ethernet-MIB	dot3StatsIndex.234905792	234905792
Ethernet-MIB	dot3StatsAlignmentErrors.234905600	0
Ethernet-MIB	dot3StatsAlignmentErrors.234905664	0
Ethernet-MIB	dot3StatsAlignmentErrors.234905728	0
Ethernet-MIB	dot3StatsAlignmentErrors.234905792	0
Ethernet-MIB	dot3StatsFCSErrors.234905600	0
Ethernet-MIB	dot3StatsFCSErrors.234905664	0
Ethernet-MIB	dot3StatsFCSErrors.234905728	0
Ethernet-MIB	dot3StatsFCSErrors.234905792	3
Ethernet-MIB	dot3StatsSingleCollisionFrames.234905600	0
